"City:    ","LUBBOCK               "
"State:   ","TX"
"WBAN No: ", 23042
"Lat(N):  ", 33.65
"Long(W): ",101.82
"Elev(m): ",   988
"Pres(mb):",   904
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
73,12, 3.2, 4.8, 5.7, 6.3, 5.8, 5.2, 6.3, 7.1, 7.5, 7.7, 5.4, 4.3, 5.9, 6.4
74, 1, 3.1, 4.3, 5.1, 5.5, 4.9, 4.7, 5.6, 6.2, 6.5, 6.6, 4.3, 3.5, 4.8, 5.1
74, 2, 4.6, 5.9, 6.6, 6.9, 5.7, 7.0, 8.0, 8.5, 8.7, 8.7, 5.7, 5.7, 7.0, 7.2
74, 3, 5.2, 6.0, 6.3, 6.2, 4.2, 7.4, 8.0, 8.2, 8.1, 8.2, 4.5, 5.5, 6.2, 6.2
74, 4, 6.3, 6.7, 6.6, 6.2, 3.4, 8.6, 9.0, 9.0, 8.6, 9.1, 4.8, 6.4, 6.6, 6.7
74, 5, 7.2, 7.2, 6.7, 5.9, 2.5, 9.9, 9.9, 9.6, 9.1,10.1, 5.5, 7.4, 7.2, 7.6
74, 6, 7.7, 7.4, 6.8, 5.8, 2.2,10.3,10.2, 9.8, 9.1,10.5, 6.0, 7.9, 7.3, 8.0
74, 7, 7.3, 7.1, 6.6, 5.7, 2.3, 9.8, 9.8, 9.5, 8.9,10.0, 5.4, 7.1, 6.8, 7.3
74, 8, 5.8, 6.0, 5.8, 5.2, 2.6, 7.7, 7.8, 7.7, 7.3, 7.9, 3.9, 5.1, 5.1, 5.3
74, 9, 4.9, 5.3, 5.4, 5.1, 3.2, 6.6, 7.0, 7.0, 6.8, 7.1, 3.5, 4.6, 4.9, 4.9
74,10, 4.0, 4.8, 5.2, 5.2, 3.9, 5.5, 6.2, 6.4, 6.5, 6.5, 3.6, 3.8, 4.6, 4.6
74,11, 3.4, 4.7, 5.3, 5.7, 5.0, 5.2, 6.1, 6.6, 6.9, 7.0, 4.4, 3.9, 5.2, 5.4
74,12, 2.7, 3.7, 4.3, 4.7, 4.3, 4.0, 4.7, 5.2, 5.5, 5.6, 3.5, 2.8, 3.8, 4.2
75, 1, 3.2, 4.4, 5.2, 5.6, 5.0, 4.8, 5.7, 6.3, 6.7, 6.7, 4.4, 3.7, 5.0, 5.3
75, 2, 3.8, 4.7, 5.1, 5.3, 4.3, 5.3, 6.0, 6.4, 6.5, 6.5, 3.7, 3.7, 4.5, 4.7
75, 3, 5.2, 6.0, 6.2, 6.2, 4.2, 7.4, 8.0, 8.2, 8.2, 8.3, 4.4, 5.4, 6.1, 6.1
75, 4, 6.2, 6.6, 6.4, 6.0, 3.3, 8.4, 8.7, 8.6, 8.3, 8.8, 4.5, 6.0, 6.2, 6.3
75, 5, 7.4, 7.4, 6.9, 6.1, 2.6,10.0,10.1, 9.8, 9.2,10.2, 5.7, 7.6, 7.3, 7.7
75, 6, 7.4, 7.2, 6.6, 5.6, 2.1,10.0, 9.9, 9.5, 8.8,10.1, 5.6, 7.4, 6.9, 7.5
75, 7, 6.2, 6.1, 5.7, 5.0, 2.2, 7.9, 7.9, 7.6, 7.1, 8.0, 3.7, 4.8, 4.6, 4.9
75, 8, 6.8, 7.0, 6.7, 6.1, 3.0, 9.4, 9.6, 9.5, 9.0, 9.7, 5.3, 7.1, 7.1, 7.3
75, 9, 5.6, 6.2, 6.3, 6.1, 3.8, 7.8, 8.3, 8.4, 8.2, 8.4, 4.5, 5.7, 6.2, 6.2
75,10, 5.1, 6.4, 7.0, 7.2, 5.5, 7.8, 8.8, 9.2, 9.3, 9.4, 5.9, 6.5, 7.7, 7.8
75,11, 3.7, 5.1, 5.9, 6.3, 5.5, 5.8, 6.8, 7.4, 7.7, 7.8, 5.1, 4.6, 6.0, 6.3
75,12, 2.9, 4.1, 4.8, 5.2, 4.8, 4.4, 5.3, 5.8, 6.2, 6.3, 4.1, 3.3, 4.5, 4.9
76, 1, 3.5, 5.0, 5.8, 6.3, 5.7, 5.5, 6.6, 7.2, 7.6, 7.7, 5.3, 4.4, 5.9, 6.3
76, 2, 4.3, 5.4, 6.1, 6.3, 5.1, 6.2, 7.1, 7.6, 7.8, 7.8, 4.8, 4.7, 5.8, 6.0
76, 3, 5.4, 6.2, 6.5, 6.4, 4.3, 7.6, 8.2, 8.4, 8.4, 8.4, 4.6, 5.6, 6.3, 6.3
76, 4, 5.8, 6.2, 6.1, 5.7, 3.2, 7.7, 8.0, 7.9, 7.6, 8.0, 4.0, 5.1, 5.3, 5.4
76, 5, 7.0, 7.0, 6.6, 5.8, 2.5, 9.3, 9.4, 9.1, 8.5, 9.5, 5.0, 6.6, 6.4, 6.8
76, 6, 7.3, 7.0, 6.4, 5.5, 2.1, 9.6, 9.5, 9.1, 8.5, 9.7, 5.3, 7.0, 6.5, 7.1
76, 7, 6.6, 6.5, 6.0, 5.3, 2.2, 8.6, 8.5, 8.2, 7.7, 8.7, 4.3, 5.7, 5.4, 5.8
76, 8, 6.9, 7.1, 6.9, 6.2, 3.0, 9.6, 9.8, 9.6, 9.2, 9.9, 5.5, 7.4, 7.4, 7.6
76, 9, 5.0, 5.6, 5.7, 5.4, 3.4, 6.9, 7.3, 7.4, 7.2, 7.4, 3.5, 4.6, 4.9, 4.9
76,10, 4.4, 5.3, 5.8, 5.9, 4.5, 6.4, 7.1, 7.4, 7.5, 7.5, 4.3, 4.7, 5.6, 5.6
76,11, 3.5, 4.8, 5.5, 5.9, 5.2, 5.4, 6.3, 6.9, 7.2, 7.2, 4.6, 4.1, 5.4, 5.7
76,12, 3.3, 4.8, 5.7, 6.3, 5.9, 5.2, 6.3, 7.1, 7.5, 7.7, 5.5, 4.3, 6.0, 6.5
77, 1, 3.1, 4.3, 4.9, 5.3, 4.8, 4.7, 5.5, 6.0, 6.3, 6.4, 4.1, 3.4, 4.6, 4.9
77, 2, 4.2, 5.3, 5.9, 6.1, 5.0, 6.2, 7.0, 7.4, 7.6, 7.6, 4.7, 4.7, 5.8, 6.0
77, 3, 5.0, 5.7, 5.9, 5.8, 4.0, 7.2, 7.7, 7.9, 7.8, 7.9, 4.1, 5.2, 5.8, 5.8
77, 4, 6.0, 6.4, 6.3, 5.9, 3.2, 8.2, 8.5, 8.5, 8.1, 8.6, 4.3, 5.7, 5.9, 6.0
77, 5, 6.5, 6.5, 6.1, 5.4, 2.4, 8.5, 8.6, 8.3, 7.8, 8.7, 4.4, 5.8, 5.6, 5.9
77, 6, 7.4, 7.2, 6.6, 5.6, 2.1, 9.9, 9.8, 9.4, 8.7,10.0, 5.6, 7.4, 6.9, 7.5
77, 7, 7.5, 7.3, 6.7, 5.8, 2.3,10.4,10.3,10.0, 9.3,10.5, 5.9, 8.0, 7.5, 8.1
77, 8, 6.3, 6.5, 6.3, 5.7, 2.8, 8.6, 8.8, 8.6, 8.2, 8.8, 4.6, 6.1, 6.1, 6.3
77, 9, 5.9, 6.6, 6.8, 6.6, 4.1, 8.5, 9.1, 9.2, 9.0, 9.2, 5.1, 6.5, 7.0, 7.0
77,10, 4.4, 5.4, 5.9, 6.0, 4.6, 6.4, 7.2, 7.5, 7.6, 7.6, 4.5, 4.9, 5.8, 5.9
77,11, 3.6, 4.9, 5.7, 6.1, 5.3, 5.6, 6.5, 7.1, 7.4, 7.4, 4.8, 4.3, 5.6, 5.9
77,12, 3.0, 4.3, 5.1, 5.6, 5.2, 4.7, 5.6, 6.3, 6.6, 6.8, 4.5, 3.6, 5.0, 5.4
78, 1, 2.8, 3.6, 4.1, 4.4, 3.8, 3.8, 4.5, 4.8, 5.1, 5.1, 2.9, 2.4, 3.2, 3.5
78, 2, 3.8, 4.7, 5.2, 5.3, 4.4, 5.4, 6.1, 6.4, 6.6, 6.6, 3.6, 3.6, 4.5, 4.6
78, 3, 5.4, 6.3, 6.6, 6.5, 4.4, 7.8, 8.5, 8.7, 8.6, 8.7, 4.8, 5.9, 6.6, 6.6
78, 4, 6.8, 7.3, 7.2, 6.7, 3.6, 9.6,10.0, 9.9, 9.5,10.0, 5.6, 7.4, 7.6, 7.7
78, 5, 6.7, 6.7, 6.3, 5.6, 2.4, 8.9, 8.9, 8.7, 8.1, 9.1, 4.7, 6.3, 6.0, 6.4
78, 6, 7.5, 7.3, 6.6, 5.7, 2.1,10.2,10.1, 9.7, 9.1,10.4, 5.9, 7.8, 7.3, 7.9
78, 7, 7.5, 7.3, 6.8, 5.9, 2.3,10.2,10.2, 9.8, 9.2,10.4, 5.7, 7.6, 7.2, 7.7
78, 8, 6.5, 6.7, 6.5, 5.9, 2.9, 9.0, 9.2, 9.0, 8.6, 9.2, 4.9, 6.6, 6.6, 6.8
78, 9, 4.8, 5.2, 5.3, 5.1, 3.2, 6.3, 6.7, 6.7, 6.5, 6.8, 3.2, 4.0, 4.3, 4.3
78,10, 4.8, 5.9, 6.4, 6.6, 5.0, 7.1, 8.0, 8.4, 8.5, 8.5, 5.2, 5.7, 6.8, 6.8
78,11, 2.8, 3.5, 3.8, 4.0, 3.4, 3.7, 4.3, 4.5, 4.7, 4.7, 2.5, 2.2, 2.9, 3.1
78,12, 2.9, 4.1, 4.8, 5.2, 4.8, 4.4, 5.3, 5.8, 6.2, 6.3, 4.1, 3.2, 4.5, 4.8
79, 1, 2.7, 3.6, 4.1, 4.4, 3.9, 3.9, 4.5, 4.9, 5.2, 5.2, 2.9, 2.5, 3.3, 3.5
79, 2, 4.0, 4.9, 5.4, 5.6, 4.6, 5.7, 6.4, 6.8, 6.9, 6.9, 3.8, 3.9, 4.8, 4.9
79, 3, 5.0, 5.8, 6.0, 5.9, 4.1, 7.0, 7.6, 7.8, 7.7, 7.8, 4.3, 5.1, 5.8, 5.8
79, 4, 6.1, 6.5, 6.4, 5.9, 3.3, 8.4, 8.7, 8.7, 8.4, 8.8, 4.6, 6.1, 6.3, 6.4
79, 5, 6.5, 6.5, 6.1, 5.4, 2.4, 8.5, 8.6, 8.3, 7.8, 8.7, 4.3, 5.8, 5.6, 5.9
79, 6, 7.2, 7.0, 6.4, 5.5, 2.1, 9.6, 9.5, 9.1, 8.5, 9.8, 5.3, 7.0, 6.6, 7.1
79, 7, 6.9, 6.8, 6.3, 5.5, 2.3, 9.1, 9.0, 8.7, 8.1, 9.2, 4.7, 6.3, 5.9, 6.3
79, 8, 6.9, 7.1, 6.8, 6.2, 3.0, 9.6, 9.8, 9.6, 9.2, 9.9, 5.4, 7.3, 7.3, 7.5
79, 9, 6.0, 6.7, 6.9, 6.6, 4.1, 8.7, 9.3, 9.4, 9.2, 9.4, 5.4, 7.0, 7.5, 7.6
79,10, 4.8, 5.9, 6.4, 6.6, 5.0, 7.1, 8.0, 8.4, 8.5, 8.5, 5.1, 5.6, 6.7, 6.7
79,11, 3.6, 4.9, 5.6, 6.0, 5.3, 5.4, 6.4, 7.0, 7.3, 7.3, 4.9, 4.3, 5.6, 5.9
79,12, 3.0, 4.2, 4.9, 5.4, 5.0, 4.5, 5.4, 6.0, 6.3, 6.4, 4.3, 3.3, 4.6, 5.0
80, 1, 2.7, 3.5, 3.9, 4.2, 3.7, 3.6, 4.2, 4.6, 4.8, 4.8, 2.6, 2.1, 2.9, 3.1
80, 2, 3.7, 4.7, 5.1, 5.3, 4.3, 5.4, 6.1, 6.5, 6.6, 6.6, 3.7, 3.7, 4.6, 4.7
80, 3, 5.2, 6.0, 6.3, 6.2, 4.3, 7.5, 8.1, 8.3, 8.2, 8.3, 4.5, 5.5, 6.1, 6.2
80, 4, 6.9, 7.3, 7.2, 6.7, 3.6, 9.7,10.1,10.1, 9.7,10.2, 5.7, 7.6, 7.9, 8.0
80, 5, 6.7, 6.7, 6.3, 5.6, 2.5, 8.8, 8.9, 8.6, 8.1, 9.0, 4.6, 6.1, 5.8, 6.2
80, 6, 7.4, 7.1, 6.5, 5.6, 2.1, 9.9, 9.8, 9.4, 8.8,10.1, 5.6, 7.4, 6.9, 7.5
80, 7, 7.8, 7.6, 7.0, 6.0, 2.3,10.9,10.9,10.5, 9.9,11.1, 6.5, 8.7, 8.3, 8.9
80, 8, 6.5, 6.7, 6.4, 5.8, 2.9, 8.8, 9.0, 8.9, 8.4, 9.0, 4.8, 6.4, 6.3, 6.6
80, 9, 5.1, 5.6, 5.7, 5.4, 3.4, 7.1, 7.4, 7.5, 7.3, 7.5, 3.7, 4.8, 5.2, 5.2
80,10, 4.9, 6.1, 6.7, 6.9, 5.3, 7.5, 8.4, 8.8, 8.9, 8.9, 5.6, 6.1, 7.2, 7.3
80,11, 3.5, 4.6, 5.3, 5.7, 5.0, 5.3, 6.1, 6.6, 6.9, 6.9, 4.3, 3.9, 5.0, 5.3
80,12, 2.8, 4.0, 4.7, 5.2, 4.7, 4.3, 5.2, 5.8, 6.1, 6.2, 4.1, 3.3, 4.5, 4.9
81, 1, 3.0, 4.1, 4.7, 5.1, 4.5, 4.4, 5.2, 5.7, 6.0, 6.0, 3.7, 3.1, 4.2, 4.4
81, 2, 4.0, 5.0, 5.6, 5.8, 4.6, 5.7, 6.5, 6.9, 7.1, 7.1, 4.3, 4.3, 5.3, 5.4
81, 3, 4.8, 5.4, 5.6, 5.4, 3.7, 6.5, 7.0, 7.1, 7.0, 7.1, 3.4, 4.2, 4.7, 4.7
81, 4, 5.9, 6.2, 6.1, 5.6, 3.1, 7.8, 8.1, 8.0, 7.7, 8.1, 4.0, 5.3, 5.5, 5.6
81, 5, 6.8, 6.8, 6.4, 5.7, 2.5, 8.9, 9.0, 8.7, 8.2, 9.1, 4.8, 6.3, 6.0, 6.4
81, 6, 7.6, 7.4, 6.7, 5.8, 2.1,10.3,10.2, 9.8, 9.1,10.5, 6.0, 8.0, 7.4, 8.1
81, 7, 7.2, 7.1, 6.6, 5.7, 2.2, 9.9, 9.9, 9.6, 8.9,10.1, 5.6, 7.5, 7.1, 7.6
81, 8, 6.2, 6.4, 6.2, 5.6, 2.8, 8.3, 8.5, 8.3, 7.9, 8.5, 4.3, 5.8, 5.8, 6.0
81, 9, 5.1, 5.7, 5.8, 5.6, 3.6, 7.1, 7.5, 7.6, 7.5, 7.7, 4.0, 5.0, 5.4, 5.5
81,10, 3.7, 4.4, 4.7, 4.8, 3.6, 5.1, 5.6, 5.9, 5.9, 5.9, 3.1, 3.3, 4.0, 4.1
81,11, 3.6, 4.8, 5.6, 5.9, 5.2, 5.5, 6.4, 6.9, 7.2, 7.3, 4.7, 4.2, 5.5, 5.8
81,12, 2.9, 4.1, 4.8, 5.2, 4.8, 4.4, 5.2, 5.8, 6.1, 6.2, 4.1, 3.2, 4.4, 4.8
82, 1, 3.0, 4.2, 4.8, 5.2, 4.7, 4.6, 5.4, 5.9, 6.2, 6.3, 3.9, 3.3, 4.4, 4.8
82, 2, 3.9, 4.9, 5.5, 5.7, 4.6, 5.7, 6.4, 6.8, 7.0, 7.0, 4.1, 4.0, 5.0, 5.2
82, 3, 4.8, 5.5, 5.7, 5.7, 3.9, 6.7, 7.2, 7.4, 7.3, 7.4, 3.8, 4.6, 5.2, 5.2
82, 4, 5.6, 5.9, 5.8, 5.4, 3.0, 7.3, 7.6, 7.5, 7.2, 7.6, 3.6, 4.7, 4.8, 4.9
82, 5, 6.5, 6.5, 6.1, 5.4, 2.4, 8.6, 8.6, 8.3, 7.8, 8.7, 4.4, 5.9, 5.7, 6.0
82, 6, 6.8, 6.6, 6.1, 5.3, 2.1, 8.7, 8.6, 8.3, 7.7, 8.8, 4.6, 6.0, 5.6, 6.0
82, 7, 6.9, 6.8, 6.3, 5.5, 2.3, 8.9, 8.9, 8.6, 8.0, 9.1, 4.6, 6.0, 5.7, 6.1
82, 8, 6.7, 6.9, 6.7, 6.1, 3.0, 9.0, 9.3, 9.1, 8.7, 9.3, 4.8, 6.3, 6.3, 6.5
82, 9, 5.3, 5.9, 6.0, 5.8, 3.6, 7.2, 7.6, 7.7, 7.5, 7.7, 3.9, 4.8, 5.2, 5.2
82,10, 4.5, 5.5, 5.9, 6.0, 4.6, 6.3, 7.1, 7.4, 7.5, 7.5, 4.3, 4.5, 5.4, 5.4
82,11, 2.9, 3.7, 4.1, 4.3, 3.6, 3.9, 4.5, 4.8, 5.0, 5.0, 2.8, 2.4, 3.2, 3.3
82,12, 2.3, 3.1, 3.5, 3.8, 3.4, 3.2, 3.7, 4.1, 4.3, 4.3, 2.3, 1.8, 2.5, 2.7
83, 1, 3.0, 4.0, 4.6, 5.0, 4.6, 4.2, 5.0, 5.5, 5.8, 5.8, 3.2, 2.6, 3.5, 3.8
83, 2, 3.5, 4.3, 4.7, 4.8, 3.8, 4.6, 5.2, 5.6, 5.7, 5.7, 3.0, 2.9, 3.6, 3.7
83, 3, 4.7, 5.4, 5.6, 5.5, 3.8, 6.3, 6.8, 6.9, 6.9, 7.0, 3.4, 4.0, 4.5, 4.5
83, 4, 6.3, 6.6, 6.5, 6.0, 3.3, 8.4, 8.7, 8.6, 8.3, 8.7, 4.4, 5.8, 5.9, 6.0
83, 5, 6.8, 6.8, 6.4, 5.7, 2.5, 8.9, 9.0, 8.7, 8.2, 9.1, 4.6, 6.0, 5.8, 6.2
83, 6, 7.1, 6.9, 6.4, 5.5, 2.2, 9.3, 9.2, 8.9, 8.2, 9.4, 5.0, 6.5, 6.0, 6.6
83, 7, 7.3, 7.2, 6.7, 5.8, 2.3, 9.8, 9.7, 9.4, 8.8, 9.9, 5.3, 6.9, 6.6, 7.1
83, 8, 6.7, 6.9, 6.7, 6.1, 3.0, 9.3, 9.6, 9.4, 9.0, 9.6, 5.0, 6.7, 6.7, 6.9
83, 9, 5.6, 6.3, 6.4, 6.2, 3.8, 7.9, 8.4, 8.5, 8.3, 8.5, 4.4, 5.7, 6.1, 6.1
83,10, 3.9, 4.7, 5.0, 5.1, 3.8, 5.4, 5.9, 6.2, 6.3, 6.3, 3.3, 3.6, 4.3, 4.3
83,11, 3.1, 4.1, 4.6, 4.9, 4.2, 4.4, 5.1, 5.6, 5.8, 5.8, 3.5, 3.0, 4.0, 4.2
83,12, 2.5, 3.3, 3.8, 4.1, 3.7, 3.5, 4.1, 4.5, 4.7, 4.8, 2.7, 2.1, 3.0, 3.2
84, 1, 3.1, 4.2, 4.8, 5.2, 4.6, 4.4, 5.3, 5.8, 6.1, 6.1, 3.9, 3.2, 4.3, 4.6
84, 2, 4.5, 5.8, 6.5, 6.8, 5.6, 6.8, 7.8, 8.3, 8.5, 8.5, 5.5, 5.4, 6.7, 6.9
84, 3, 4.8, 5.5, 5.7, 5.6, 3.9, 6.5, 7.0, 7.2, 7.1, 7.2, 3.7, 4.3, 4.9, 4.9
84, 4, 6.4, 6.7, 6.6, 6.1, 3.3, 8.9, 9.3, 9.2, 8.8, 9.3, 4.9, 6.6, 6.8, 6.9
84, 5, 7.0, 7.0, 6.5, 5.8, 2.5, 9.3, 9.3, 9.1, 8.5, 9.4, 5.0, 6.7, 6.4, 6.8
84, 6, 6.4, 6.2, 5.7, 5.0, 2.1, 8.0, 7.9, 7.6, 7.1, 8.1, 3.8, 5.0, 4.6, 5.0
84, 7, 6.9, 6.8, 6.3, 5.5, 2.3, 9.4, 9.3, 9.0, 8.4, 9.5, 4.9, 6.6, 6.2, 6.7
84, 8, 6.2, 6.4, 6.2, 5.7, 2.8, 8.3, 8.5, 8.3, 7.9, 8.5, 4.4, 5.7, 5.8, 5.9
84, 9, 5.4, 6.0, 6.1, 5.8, 3.6, 7.6, 8.0, 8.1, 7.9, 8.1, 4.3, 5.4, 5.8, 5.9
84,10, 3.9, 4.6, 5.0, 5.0, 3.7, 5.3, 5.8, 6.1, 6.1, 6.1, 3.3, 3.5, 4.1, 4.2
84,11, 3.2, 4.2, 4.8, 5.0, 4.3, 4.6, 5.3, 5.8, 6.0, 6.0, 3.7, 3.2, 4.2, 4.4
84,12, 2.2, 2.9, 3.3, 3.5, 3.0, 2.9, 3.4, 3.7, 3.9, 4.0, 2.2, 1.7, 2.4, 2.6
85, 1, 3.0, 4.1, 4.7, 5.0, 4.5, 4.3, 5.1, 5.6, 5.9, 5.9, 3.6, 3.0, 4.0, 4.3
85, 2, 3.9, 4.9, 5.5, 5.7, 4.6, 5.6, 6.3, 6.8, 6.9, 6.9, 4.2, 4.1, 5.1, 5.2
85, 3, 4.5, 5.1, 5.3, 5.2, 3.5, 6.0, 6.4, 6.6, 6.5, 6.6, 3.3, 3.9, 4.4, 4.4
85, 4, 6.5, 6.9, 6.8, 6.4, 3.5, 9.1, 9.4, 9.4, 9.1, 9.5, 5.2, 6.9, 7.1, 7.2
85, 5, 6.6, 6.6, 6.2, 5.5, 2.4, 8.7, 8.8, 8.5, 8.0, 8.9, 4.6, 6.1, 5.9, 6.2
85, 6, 7.0, 6.7, 6.2, 5.3, 2.1, 9.2, 9.1, 8.7, 8.1, 9.3, 5.0, 6.5, 6.1, 6.6
85, 7, 7.2, 7.1, 6.6, 5.7, 2.3, 9.8, 9.8, 9.4, 8.8, 9.9, 5.4, 7.2, 6.8, 7.3
85, 8, 6.6, 6.8, 6.6, 6.0, 2.9, 8.9, 9.2, 9.0, 8.6, 9.2, 4.9, 6.6, 6.6, 6.8
85, 9, 5.0, 5.5, 5.5, 5.3, 3.3, 6.7, 7.0, 7.1, 6.9, 7.1, 3.5, 4.4, 4.7, 4.8
85,10, 4.0, 4.8, 5.1, 5.2, 3.9, 5.5, 6.1, 6.3, 6.4, 6.4, 3.5, 3.8, 4.5, 4.6
85,11, 3.1, 4.1, 4.7, 4.9, 4.2, 4.5, 5.2, 5.6, 5.8, 5.9, 3.6, 3.1, 4.1, 4.3
85,12, 3.0, 4.3, 5.1, 5.6, 5.2, 4.6, 5.6, 6.2, 6.6, 6.7, 4.5, 3.5, 4.9, 5.3
86, 1, 3.5, 4.9, 5.8, 6.3, 5.7, 5.5, 6.5, 7.2, 7.6, 7.7, 5.3, 4.4, 5.9, 6.3
86, 2, 3.7, 4.5, 4.9, 5.0, 4.0, 5.0, 5.6, 5.9, 6.1, 6.1, 3.2, 3.2, 4.0, 4.0
86, 3, 5.3, 6.1, 6.4, 6.3, 4.3, 7.5, 8.2, 8.4, 8.3, 8.4, 4.6, 5.6, 6.3, 6.3
86, 4, 6.1, 6.4, 6.3, 5.9, 3.2, 8.2, 8.5, 8.4, 8.1, 8.5, 4.4, 5.8, 6.0, 6.1
86, 5, 6.3, 6.3, 5.9, 5.3, 2.4, 8.2, 8.3, 8.1, 7.6, 8.4, 4.1, 5.5, 5.3, 5.6
86, 6, 6.6, 6.4, 5.9, 5.1, 2.1, 8.6, 8.5, 8.1, 7.6, 8.6, 4.4, 5.8, 5.4, 5.8
86, 7, 7.3, 7.2, 6.7, 5.8, 2.3, 9.9, 9.9, 9.5, 8.9,10.1, 5.5, 7.3, 6.9, 7.4
86, 8, 5.8, 6.0, 5.8, 5.2, 2.6, 7.6, 7.7, 7.6, 7.2, 7.8, 3.7, 4.9, 4.9, 5.1
86, 9, 4.5, 4.9, 5.0, 4.8, 3.1, 5.8, 6.2, 6.2, 6.0, 6.2, 2.8, 3.5, 3.8, 3.8
86,10, 3.8, 4.6, 4.9, 5.0, 3.8, 5.3, 5.9, 6.2, 6.2, 6.3, 3.4, 3.6, 4.4, 4.4
86,11, 3.1, 4.2, 4.8, 5.1, 4.4, 4.6, 5.4, 5.8, 6.1, 6.1, 3.8, 3.4, 4.4, 4.7
86,12, 2.5, 3.4, 3.9, 4.2, 3.8, 3.6, 4.2, 4.6, 4.8, 4.9, 2.9, 2.3, 3.2, 3.5
87, 1, 3.0, 4.1, 4.8, 5.2, 4.7, 4.5, 5.3, 5.8, 6.1, 6.2, 3.8, 3.2, 4.3, 4.6
87, 2, 3.4, 4.2, 4.5, 4.7, 3.8, 4.6, 5.2, 5.5, 5.6, 5.6, 2.9, 2.8, 3.5, 3.7
87, 3, 5.1, 5.8, 6.1, 6.0, 4.1, 7.3, 7.8, 8.0, 8.0, 8.1, 4.3, 5.3, 6.0, 6.0
87, 4, 6.3, 6.7, 6.5, 6.1, 3.3, 8.7, 9.1, 9.0, 8.6, 9.1, 4.8, 6.4, 6.6, 6.7
87, 5, 5.9, 5.9, 5.6, 5.0, 2.3, 7.7, 7.8, 7.5, 7.1, 7.8, 3.6, 4.8, 4.7, 4.9
87, 6, 6.8, 6.6, 6.1, 5.3, 2.1, 8.8, 8.7, 8.4, 7.8, 8.9, 4.7, 6.1, 5.7, 6.2
87, 7, 7.2, 7.1, 6.6, 5.7, 2.3, 9.9, 9.8, 9.5, 8.9,10.0, 5.4, 7.3, 6.9, 7.4
87, 8, 6.2, 6.4, 6.2, 5.6, 2.7, 8.4, 8.6, 8.4, 8.0, 8.6, 4.5, 6.0, 5.9, 6.1
87, 9, 5.4, 6.0, 6.2, 5.9, 3.7, 7.5, 8.0, 8.1, 7.9, 8.1, 4.4, 5.5, 6.0, 6.0
87,10, 4.7, 5.7, 6.2, 6.3, 4.8, 6.8, 7.6, 8.0, 8.1, 8.1, 4.8, 5.2, 6.2, 6.2
87,11, 3.4, 4.6, 5.3, 5.7, 4.9, 5.2, 6.1, 6.6, 6.9, 6.9, 4.4, 3.9, 5.1, 5.4
87,12, 2.8, 4.0, 4.7, 5.1, 4.7, 4.3, 5.1, 5.7, 6.0, 6.1, 3.9, 3.1, 4.3, 4.7
88, 1, 2.9, 3.9, 4.4, 4.8, 4.2, 4.2, 4.9, 5.4, 5.6, 5.7, 3.4, 2.9, 3.8, 4.1
88, 2, 4.1, 5.2, 5.7, 5.9, 4.8, 6.0, 6.8, 7.2, 7.4, 7.4, 4.4, 4.5, 5.5, 5.6
88, 3, 5.5, 6.4, 6.7, 6.6, 4.5, 8.1, 8.7, 9.0, 8.9, 9.0, 5.0, 6.2, 6.9, 6.9
88, 4, 6.5, 6.8, 6.8, 6.3, 3.4, 9.0, 9.4, 9.3, 8.9, 9.4, 5.1, 6.8, 7.0, 7.1
88, 5, 6.8, 6.8, 6.4, 5.7, 2.5, 9.2, 9.2, 9.0, 8.4, 9.3, 4.9, 6.6, 6.3, 6.7
88, 6, 6.8, 6.6, 6.1, 5.2, 2.1, 9.0, 8.9, 8.5, 8.0, 9.1, 4.7, 6.2, 5.8, 6.3
88, 7, 6.6, 6.4, 6.0, 5.2, 2.2, 8.7, 8.7, 8.4, 7.8, 8.8, 4.5, 6.0, 5.7, 6.1
88, 8, 6.1, 6.2, 6.0, 5.5, 2.7, 8.1, 8.3, 8.1, 7.7, 8.3, 4.0, 5.4, 5.4, 5.6
